Email,First Name,Last Name,Company,Industry,Phone,Address,City,State,Reviews,Website,,,
hortonvillesentry@yahoo.com,there,N/A,Gilbert's Sentry Foods,Butcher,(920) 779-4471,"323 E Main St, Hortonville, WI 54944, USA",Hortonville,WI,463,http://sentryfoods.com/,,,
highlandspringfarm@gmail.com,there,N/A,Highland Spring Farm,Butcher,(414) 659-2676,"2586 Lalor Road, Oregon, WI 53575, USA",Oregon,WI,14,http://www.highlandspringfarm.com/,beef farm - dillman,,
hello@franniesmarket.com,there,N/A,Frannie's Market,Butcher,(262) 271-1848,"W61, N486 Washington Ave, Cedarburg, WI 53012, USA",Cedarburg,WI,28,http://www.franniesmarket.com/,charcuterie/gourmet market. Jerky first,,
heldsmarket@gmail.com,there,N/A,Held's Meat and Cheese Market,Butcher,(262) 644-5135,"480 Kettle Moraine Dr N, Slinger, WI 53086, USA",Slinger,WI,1078,https://www.heldsmarket.com/,huge place gotta try dillman they make meat sticks and jerky,,
heart.homestead98@gmail.comMade,there,N/A,Heart & Homestead,Butcher,(920) 686-1121,"909 S 8th St, Manitowoc, WI 54220, USA",Manitowoc,WI,57,http://www.heartandhomestead.com/,"gift shop, may do pl jerky but low priority",,
Hampton5308@gmail.com,there,N/A,Burbachs meat market,Butcher,(414) 466-3291,"5308 W Hampton Ave, Milwaukee, WI 53218, USA",Milwaukee,WI,71,https://burbachsmeatmarkets.com/specials-2/,looks pretty new good lead,,
Greendog237@yahoo.com,there,N/A,Green Dog Market,Butcher,(262) 339-6745,"237 N Main St, West Bend, WI 53095, USA",West Bend,WI,17,https://www.greendogmarket.org/,good jerky lead,,
gillettmeats@gmail.com,there,N/A,Gillett Meats,Butcher,(920) 855-2898,"214 E Railroad St, Gillett, WI 54124, USA",Gillett,WI,10,N/A,maybe try jerky first,,
franklinmeats@yahoo.com,there,N/A,Franklin Meats,Butcher,(414) 425-0800,"9431 W Oakwood Rd, Franklin, WI 53132, USA",Franklin,WI,156,N/A,lower priority but worth a shot when run out of good leads,,
fossfinemeats6456@yahoo.com,there,N/A,Foss Fine Meats,Butcher,(608) 269-6456,"325 W Wisconsin St, Sparta, WI 54656, USA",Sparta,WI,81,http://www.fossfinemeat.com/,"can't see, try jerky first",,
fallsmeatservice@gmail.com,N/A,N/A,Falls Meat Service Inc,Butcher,(715) 983-2211,"13212 E Main St, Pigeon Falls, WI 54760, USA",Pigeon Falls,WI,84,http://www.fallsmeatservice.com/,"looks much nicer inside they mustve just redone it,",,
devon@hoeslysmeats.com,Devon,N/A,Hoesly's Meats,Butcher,(608) 527-2513,"219 Industrial Dr, New Glarus, WI 53574, USA",New Glarus,WI,98,http://www.hoeslysmeats.com/,dillman - medium/high priority looks nice,,
dave@townlinemarket.com,Dave,N/A,TownLine Market,Butcher,(715) 842-5201,"916 Townline Rd, Wausau, WI 54403, USA",Wausau,WI,165,https://www.townlinemarket.com/,,,
customerservice@gloriosos.com,N/A,N/A,Glorioso's Italian Market,Butcher,(414) 272-0540,"1011 E Brady St, Milwaukee, WI 53202, USA",Milwaukee,WI,2553,https://www.gloriosos.com/,"huge, awesome place - they have pl pizza and pasta sauce...maybe try jerky first",,
crmarket123@gmail.com,N/A,N/A,C & R Market,Butcher,(414) 747-9158,"3001 S 9th Pl, Milwaukee, WI 53215, USA",Milwaukee,WI,76,http://candrmarketmilwaukee.com/,worth an email,,
counter@conscious-carnivore.com,N/A,N/A,The Conscious Carnivore,Butcher,(608) 709-1418,"3236A University Ave, Madison, WI 53705, USA",Madison,WI,121,http://www.conscious-carnivore.com/,,,
cooklisa20@yahoo.com,N/A,N/A,Brockman's Meat Market,Butcher,(920) 457-3063,"1708 S 12th St, Sheboygan, WI 53081, USA",Sheboygan,WI,41,https://brockmanmeatmarket.com/,lower priority but if we run out of good ones,,
comments@masonsredowl.com,N/A,N/A,Mason Brothers Red Owl Store,Butcher,(920) 497-7058,"923 9th St, Green Bay, WI 54304, USA",Green Bay,WI,163,http://www.masonsredowl.com/,lower priority,,
chris@johnsonssausage.com,N/A,N/A,"Johnson's Sausage Shoppe, Inc",Butcher,(920) 992-6328,"416 WI-16, Rio, WI 53960, USA",Rio,WI,185,http://www.johnsonssausage.com/,"awesome looking place,",,
cheese@brennansmarket.com,N/A,N/A,Brennan's Market,Butcher,(608) 833-2893,"8210 Watts Rd, Madison, WI 53719, USA",Madison,WI,992,https://brennansmarket.com/,more of an orchard this place rocks,,
cermakfreshmarket@gmail.com,N/A,N/A,Cermak Fresh Market,Butcher,(414) 645-2695,"1236 S Barclay St, Milwaukee, WI 53204, USA",Milwaukee,WI,2082,https://www.cermakfreshmarket.com/cermak-milwaukee-wi,"good pl prospect, these are all in the midwest",,
ButcherShopRL@gmail.com,N/A,N/A,The Butcher Shop,Butcher,(715) 234-3211,"1240 Lakeshore Dr, Rice Lake, WI 54868, USA",Rice Lake,WI,45,https://thebutchershopricelake.com/,,,
butcher@wmgrocer.com,N/A,N/A,WAGNER MARKET,Butcher,(920) 230-6328,"502 N Main St, Oshkosh, WI 54901, USA",Oshkosh,WI,254,http://www.wmgrocer.com/,,,
brossmansmeats@yahoo.com,N/A,N/A,Brossman's Meat Market & Catering,Butcher,(262) 639-5828,"6900 WI-31, Racine, WI 53402, USA",Racine,WI,173,http://www.brossmansmeats.com/,lower priority but if we run out of good ones,,
brandonmeats@centurytel.net,N/A,N/A,Brandon Meats & Sausage Inc,Butcher,(920) 346-2227,"117 S Commercial St, Brandon, WI 53919, USA",Brandon,WI,301,https://www.brandonmeats.com/,low/medium priority,,
bill@billythebutcher.com,Bill,N/A,Daybreak Prime Meats and Deli,Butcher,(262) 646-1974,"622 N Genesee St, Delafield, WI 53018, USA",Delafield,WI,45,https://daybreakprimemeats.com/,dont see jerky,,
bfalkavage@gmail.com,N/A,N/A,People's Meat Market,Butcher,(715) 592-6328,"6811 Burr Oak Rd, Stevens Point, WI 54481, USA",Stevens Point,WI,62,http://peoplesmeats.com/,,,
baraboomeatmarket@gmail.com,N/A,N/A,The Meat Market,Butcher,(608) 253-3303,"230 W Munroe Ave, Lake Delton, WI 53940, USA",Lake Delton,WI,131,https://meatmarketbaraboo.com/,,,
badgerstatefarms@gmail.com,N/A,N/A,Badger State Farms LLC,Butcher,(715) 869-3223,"4911 Washington St, Wisconsin Rapids, WI 54494, USA",Wisconsin Rapids,WI,8,https://www.badgerstatefarms.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=5124230125428260495,"high priority, new small farm may want pl",,
askus@thefreemarketstore.com,N/A,N/A,The Free Market,Butcher,(920) 968-1260,"734 W Wisconsin Ave, Appleton, WI 54914, USA",Appleton,WI,306,http://www.thefreemarketstore.com/,,,
amsell2@wisc.edu,N/A,N/A,Bucky's Varsity Meats,Butcher,(608) 262-7801,"1933 Observatory Dr, Madison, WI 53706, USA",Madison,WI,38,https://varsitymeats.cals.wisc.edu/,part of university of wisconsin but looks cool,,
amberl@blackrivermeats.net,Amber,N/A,"Black River Meat Market, LLC",Butcher,N/A,"235 S Main St, Medford, WI 54451, USA",Medford,WI,6,http://www.blackrivermeats.net/,medium,,
admin@pernat-meats.com,N/A,N/A,Pernat's Of Ixonia,Butcher,(920) 261-3105,"1194 Marietta Ave, Ixonia, WI 53036, USA",Ixonia,WI,123,http://www.pernat-meats.com/,,,
acowapigandachicken@themeatblock.com,N/A,N/A,The Meat Block LLC,Butcher,(920) 757-6622,"N1739 Lily of the Valley Dr, Greenville, WI 54942, USA",Greenville,WI,214,http://www.themeatblock.com/,,,
wichitawagyu@yahoo.com,"""","""",Wichita Wagyu,Butcher Shop,(316) 288-0103,"8641 W 13th St N STE 101, Wichita, KS 67212, United States",Wichita,Kansas,87,http://wichitawagyu.com/,really good lead,,
whollycowmarket@gmail.com,"""","""",Wholly Cow Market,Butcher Shop,(620) 492-1478,"112 S Main St, Johnson City, KS 67855, United States",Johnson City,Kansas,42,http://whollycowmarket.com/,"ton of canned goods, cant tell if its pl, great lead",,
wernerswurst@yahoo.com,,"""",Werner's Fine Sausages,Butcher Shop,(913) 362-5955,"5736 Johnson Dr, Mission, KS 66202, United States",Mission,Kansas,284,http://wernerswurst.com/,"nice little place, tons of retail",,
Support@elmcreekbeef.com,"""","""",Elm Creek Beef Local Market,Butcher Shop,(785) 230-8233,"116 W 4th St, Hoyt, KS 66440, United States",Hoyt,Kansas,37,http://elmcreekbeef.com/,good lead,,
stevesmeatmarket@gmail.com,"""","""",Steve's Meat Market,Butcher Shop,(913) 583-1390,"32685 Lexington Ave, De Soto, KS 66018, United States",De Soto,Kansas,409,http://stevesmeat.com/,"amazing lead, do not see pl anywhere",,
social@mcgregorsbutcherandbistro.com,Mike,Gregg,McGregor's Butcher Shoppe Deli,Butcher Shop,(913) 766-0062,"11300 W 135th St suite 100, Overland Park, KS 66221, United States",Overland Park,Kansas,11,https://www.mcgregorsbutcherandbistro.com/,"Looks pretty cool, mike is the owner",,
rickh56@yahoo.com,"""","""",Chieftain Brand Meats,Butcher Shop,(620) 825-4538,"619 Main St, Kiowa, KS 67070, United States",Kiowa,Kansas,12,https://www.kiowachieftainmeats.com/,doesnt look terrible worht a shot,,
prairiecentermeats@gmail.com,"""","""",Prairie Center Meats,Butcher Shop,(913) 238-9597,"16240 Edgerton Rd, Edgerton, KS 66021, United States",Edgerton,Kansas,36,http://www.prairiecentermeats.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=7362881046660207734,"medium priority, not bad",,
philsfarmoffice@gmail.com,"""","""",Phil's Farm,Butcher Shop,(620) 960-2673,"5303 S Whiteside Rd, Hutchinson, KS 67501, United States",Hutchinson,Kansas,22,https://phils.farm/,"high priority, they have pl seasoning and not sauce",,
patsbeefjerky1990@gmail.com,"""","""",Pat's Beef Jerky,Butcher Shop,(785) 222-3341,"401 Main St, Liebenthal, KS 67553, United States",Liebenthal,Kansas,73,http://www.patsbeefjerky.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=5003925222544264999,might want a pat's bbq sauce,,
mok@hcihospitality.com,"""","""",Meatworks of Kansas,Butcher Shop,(785) 485-2595,"315 S Main St, Riley, KS 66531, United States",Riley,Kansas,45,http://www.meatworkskansas.com/,looks like a very nice place,,
midwestmeatsabilene@outlook.com,"""","""",Midwest Meats,Butcher Shop,(785) 280-2126,"610 S Buckeye Ave, Abilene, KS 67410, United States",Abilene,Kansas,25,http://www.midwestmeatsabilene.com/,they carry a lot of other brands and have a nice logo so good lead,,
meadelocker@gmail.com,Chad & Tiffany,Ziebart,"Meade Locker and Processing, LLC",Butcher Shop,(620) 371-4056,"152 N Post St, Meade, KS 67864, United States",Meade,Kansas,63,http://www.meadelocker.com/,"super nice place, Chad is the owner, can't tell if what they have is pl or not but it looks like it",,
matt@walnutvalleypacking.com,Matt,"""",Walnut Valley Meat Market Andover,Butcher Shop,(316) 358-7903,"620 N Andover Rd, Andover, KS 67002, United States",Andover,Kansas,21,http://www.walnutvalleypacking.com/,"They carry a lot of private label already, but they may want to expand",,
matt@hermansmeat.com,Matt,"""",Herman's Meat & Smokehouse,Butcher Shop,(785) 273-8481,"4211 SW Huntoon St, Topeka, KS 66604, United States",Topeka,Kansas,512,https://www.hermansmeat.com/,I see one sauce in a pint jar and a couple seasonings. This place looks really cool,,
leonardmeat02@att.net,"""","""",Leonard Meat,Butcher Shop,(785) 409-5292,"105 NE Quincy St, Topeka, KS 66603, United States",Topeka,Kansas,110,http://www.leonardmeat.com/,"high priority, really good lead 2 locations",,
kearneycattle@gmail.com,"""","""",KC Meats and Eats by Kearney Cattle,Butcher Shop,(913) 396-2282,"12830 Waverly Rd, Olathe, KS 66061, United States",Olathe,Kansas,14,http://www.kearneycattle.com/,low priority,,
Justinstroot@strootlockers.com,Justin,Stroot,Stroot Lockers,Butcher Shop,(316) 794-8762,"111 N Main St, Goddard, KS 67052, United States",Goddard,Kansas,113,http://www.strootlockers.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=7951787210083570358,"great lead, high priority , should call justin if he doesnt answer",,
jsb@krizmansausage.com,"""","""",Krizman's Sausage,Butcher Shop,(913) 371-3185,"424 N 6th St, Kansas City, KS 66101, United States",424 N 6th St,Kansas,63,http://www.krizmansausage.com/,they have some retail so it could definitley work,,
jordan@champsmeats.com,Jordan,"""",Champs Meats,Butcher Shop,(316) 835-2255,"135 Main St, Halstead, KS 67056, United States",Halstead,Kansas,51,https://champsmeats.com/,Really cool branding,,
jbryan@jacksonmeat.com,Jeni,Bryan,Jackson Meat,Butcher Shop,(620) 662-4465,"13 W 6th Ave, Hutchinson, KS 67501, United States",Hutchinson,Kansas,177,http://www.jacksonmeat.com/,"Jeni is the owner, this looks nice, no pl and they have plenty of retail",,
jacobsfarm19@msn.com,"""","""",JET Produce and Meats,Farm Market,(913) 547-8706,"26617 Tonganoxie Rd, Leavenworth, KS 66048, United States",Leavenworth,Kansas,62,http://jetproduceandmeats.com/,"More of a Farm Market but its a great lead, havent seen pl",,
info@kansaspremiummeats.com,"""","""","Kansas Premium Meats, LLC",Butcher Shop,(785) 456-6500,"22580 US-24, Belvue, KS 66407, United States",Belvue,Kansas,77,http://kansaspremiummeats.com/,"old whm lead, they were interested in pl,",,
info@healthymeats.net,"""","""",Krehbiels Specialty Meats Inc,Butcher Shop,(620) 241-0103,"1636 Mohawk Rd, McPherson, KS 67460, United States",McPherson,Kansas,156,https://www.healthymeats.net/,"super high priority this place rocks,",,
info@ffmeats.com,"""","""",Farview Farms Meat Co Inc,Butcher Shop,(785) 246-1154,"6325 NW Topeka Blvd, Topeka, KS 66617, United States",Topeka,Kansas,58,http://www.farviewfarmsmeat.com/,"looks nice, good lead",,
info@fanestils.com,"""","""",Fanestil Meats Fresh Local Market,Butcher Shop,(620) 342-6354,"4700 US-50, Emporia, KS 66801, United States",Emporia,Kansas,233,https://fanestils.com/,high priority this looks awesome,,
info@duismeat.com,"""","""",Dui's Meat Processing,Butcher Shop,(785) 827-1311,"215 W Kirwin Ave, Salina, KS 67401, United States",Salina,Kansas,124,"""",not bad medium priorit,,
INFO@BRANTSMARKET.COM,"""","""",Brant's Market - Lucas,Butcher Shop,(785) 525-6464,"125 S Main St, Lucas, KS 67648, United States",Lucas,Kansas,94,https://www.brantsmarket.com/,can't see much but worth emailing,,
info@boothcreekwagyu.com,"""","""",Booth Creek Wagyu,Butcher Shop,(913) 228-0585,"13412 Metcalf Ave, Overland Park, KS 66213, United States",Overland Park,Kansas,32,https://boothcreekwagyu.com/,"very high end and 3 locations, worth calling if they dont email back for sure. Lot of people on Hunter but who knows who is who",,
familytreemeats@sktc.net,"""","""",Family Tree Meats,Butcher Shop,(620) 358-3838,"2122 Rd 6, Grenola, KS 67346, United States",Grenola,Kansas,56,https://www.familytreemeats.com/,shoot to get hot shoot to stay hot,,
email@example.com,"""","""",Stroot Lockers,Butcher Shop,(316) 777-4421,"115 N 1st Ave, Mulvane, KS 67110, United States",Mulvane,Kansas,104,http://www.strootlockers.com/,,,
Damien@hatcreekbutchery.com,Damien,"""",Hat Creek Butchery,Butcher Shop,(620) 977-6001,"107 Ontario St, Plains, KS 67869, United States",Plains,Kansas,17,https://hatcreekbutchery.com/,"must be just starting up, good to get in early though. Not highest priority but definitely gotta get this one",,
chris@smithsmarketks.com,"""","""",Smith's Market,Butcher Shop,(620) 662-6761,"211 S Main St, Hutchinson, KS 67501, United States",Hutchinson,Kansas,899,http://www.smithsmarketks.com/,current lead,,
burkhartmeatprocessing@gmail.com,"""","""",Burkhart Meat Processing,Butcher Shop,(620) 659-2286,"820 Winchester Ave, Kinsley, KS 67547, United States",Kinsley,Kansas,64,https://www.burkhartmeatprocessing.com/?utm_source=Google&utm_medium=GMB&utm_campaign=BMP_GMB_Main,"medium priorirt, its not great but it would work as a customer",,
BiggEMeats@gmail.com,"""","""",Bigg E Meats,Butcher Shop,(785) 625-4902,"1010 E 29th St, Hays, KS 67601, United States",Hays,Kansas,42,https://www.facebook.com/BiggEMeats,"meat farm but those arent bad, medium priority",,
Amy@AmysMeats.com,Amy,"""",Amy's Meats,Butcher Shop,(785) 691-6251,"17967 23rd St, Lawrence, KS 66044, United States",Lawrence,Kansas,6,http://www.amysmeats.com/,small but still probably a good lead,,
admin@goldenbeltbeef.com,"""","""",Golden Belt Beef,Butcher Shop,(913) 787-1776,"8020 W 151st St, Overland Park, KS 66223, United States",Overland Park,Kansas,136,http://www.goldenbeltbeef.com/,"great lead, 2 locations and cool branding, high priority",,
1palacemrkt@gmail.com,"""","""",Palace Market and Custom Meats,Butcher Shop,(913) 755-2251,"568 Main St, Osawatomie, KS 66064, United States",Osawatomie,Kansas,60,"""",medium priority not bad,,
whiskeypig123@gmail.com,there,N/A,Whiskey Pig Craft Butchery and Deli,Butcher,(252) 686-5248,"214 N Herritage St, Kinston, NC 28501, USA",Kinston,NC,103,https://app.barn2door.com/946pO,,,
themeathousellc@gmail.comPowered,there,N/A,The Meat House of Fuquay-Varina,Butcher,(919) 526-9816,"1109 Galt Ave, Fuquay-Varina, NC 27526, USA",Fuquay-Varina,NC,24,https://themeathousefuquay.com/,highest priority brand new and looks really nice,,
thebradfordmarket@gmail.com,Roger,N/A,The Butcher Shoppe,Butcher,(704) 873-4822,"528 Mocksville Hwy, Statesville, NC 28625, USA",Statesville,NC,46,N/A,Roger is owner,,
raleigh@savoryspiceshop.com,there,N/A,Savory Spice Shop Raleigh,Butcher,(919) 900-8291,"8470 Honeycutt Rd #108, Raleigh, NC 27615, USA",Raleigh,NC,214,http://www.savoryspiceshop.com/raleigh,might be interested in pl,,
questions@mossfoodsinc.com,there,N/A,Moss Foods Inc,Butcher,(919) 496-3696,"812 S Bickett Blvd, Louisburg, NC 27549, USA",Louisburg,NC,1153,http://www.mossfoodsinc.com/,cheaper store,,
porkking@nahuntapork.com,there,N/A,Nahunta Pork Outlet,Butcher,(919) 831-1848,"1201 Agriculture St #2366, Raleigh, NC 27603, USA",Raleigh,NC,278,http://www.nahuntapork.com/,,,
plantationprocessing2009@gmail.com,there,N/A,Plantation Processing,Butcher,(704) 385-9429,"6613 NC-218, Marshville, NC 28103, USA",Marshville,NC,27,N/A,very new reach out asap,,
orders@mycornerbutcher.com,there,N/A,Nahunta Pork Center,Butcher,(919) 242-4735,"200 Bertie Pierce Rd, Pikeville, NC 27863, USA",Pikeville,NC,745,http://www.nahuntapork.com/,cheaper but big,,
oldeworldmeatmarket0@gmail.comFirst,there,N/A,Olde World Meat Market,Butcher,(336) 602-2021,"3280 Clodfelter Rd, Winston-Salem, NC 27107, USA",Winston-Salem,NC,54,https://www.oldeworldmeatmarket.com/,can't see much but shooters shoot to get hot and shoot to stay hot,,
nwbeef2@gmail.com,there,N/A,Northwest Land and Cattle,Butcher,(910) 465-9713,"5014 Northwest Rd NE, Riegelwood, NC 28456, USA",Riegelwood,NC,30,https://www.northwestlandandcattle.com/,awesome lead high priority,,
meatballs@ferruccis.com,there,N/A,Ferrucci's Old Tyme Italian Market,Butcher,(704) 896-3190,"20910 Torrence Chapel Rd, Cornelius, NC 28031, USA",Cornelius,NC,166,http://www.ferruccis.com/,nice looking place good pl lead,,
marketing@elliottsonlinden.com,there,N/A,Elliotts Provision Company,Butcher,(910) 255-0665,"905 Linden Rd b, Pinehurst, NC 28374, USA",Pinehurst,NC,20,http://elliottsprovisionco.com/,small but good pl lead,,
maefarmmeats@embarqmail.com,there,N/A,MAE Farm,Butcher,(252) 204-6900,"1209 Farmers Market Dr, Raleigh, NC 27603, USA",Raleigh,NC,18,https://maefarmfoods.com/,they have a store pretty good lead,,
lmays@maysmeat.net,there,N/A,Mays Meats Inc.,Butcher,(828) 632-2034,"541 E Main Ave, Taylorsville, NC 28681, USA",Taylorsville,NC,427,http://maysmeats.net/,pictures are old medium priority,,
livingwelldowneast@outlook.com,there,N/A,Living Well Down East,Butcher,(252) 637-0011,"309 Middle St Suite One, New Bern, NC 28560, USA",New Bern,NC,108,http://www.livingwelldowneast.com/,cute little store Jodi is the owner not sure if she kdm fits well high priority,,
leftbankbutchery@gmail.com,there,N/A,Left Bank Butchery,Butcher,(336) 525-2092,"1729 Saxapahaw-Bethlehem Church Rd, Graham, NC 27253, USA",Graham,NC,99,http://www.leftbankbutchery.com/,2 locations very nice high priority,,
jmbullard82@yahoo.com,there,N/A,Bullard's Meat Market,Butcher,(910) 654-6328,"95 Bullard Ln, Cerro Gordo, NC 28430, USA",Cerro Gordo,NC,30,https://www.facebook.com/BullardsMeats,medium priority might want pl,,
jbausher@gmail.com,there,N/A,The Butler's Pantry,Butcher,(980) 298-6608,"274 S Sharon Amity Rd, Charlotte, NC 28211, USA",Charlotte,NC,54,https://cltbutlerspantry.com/,might want pl not bad place,,
Info@richlandscajunmarket.com,there,N/A,Richlands Cajun Market,Butcher,(910) 430-0662,"904 Wood Dr, Richlands, NC 28574, USA",Richlands,NC,89,http://www.richlandscajunmarket.com/,looks very nice lots of grocery way better than it sounds,,
info@raisingroots.farm,there,N/A,Raising Roots Farm,Butcher,(828) 641-9639,"2711 Snow Creek Rd NE, Hickory, NC 28601, USA",Hickory,NC,55,https://raisingrootsfarm.com/,looks nice can't see how much grocery they have but worht emailing at least,,
info@parkerandotis.com,there,N/A,Parker and Otis,Butcher,(919) 683-3200,"324 Blackwell St Bay 4, Durham, NC 27701, USA",Durham,NC,918,https://www.parkerandotis.com/,kind of an everything place medium priority,,
Info@NorthwoodsUrbanFarm.comFacebook.com,there,N/A,Northwoods Urban Farm,Butcher,N/A,"309 Henderson Dr, Jacksonville, NC 28540, USA",Jacksonville,NC,41,http://northwoodsurbanfarm.com/,small but still worth emailing,,
info@lumberton-nc.comLink,there,N/A,Lumberton Produce Market,Butcher,(910) 671-0429,"510 W 5th St, Lumberton, NC 28358, USA",Lumberton,NC,29,https://www.lumberton-nc.com/lumberton-produce-market/,looks nice will have to call,,
Info@KauGreensboro.com,there,N/A,Kau,Butcher,(336) 656-2410,"2003 Yanceyville St, Greensboro, NC 27405, USA",Greensboro,NC,1041,https://www.kaugreensboro.com/,Datil did not sell here,,
info@bearfood.biz,there,N/A,Bear Food,Butcher,(980) 446-1048,"189 N Trade St Lower Level, Matthews, NC 28105, USA",Matthews,NC,29,http://www.bearfood.biz/,"they make gourmet nuts, low priority but worth emailing still",,
info.applecrate@gmail.com,there,N/A,Apple Crate Naturals,Butcher,(910) 426-7777,"3983 Sycamore Dairy Rd, Fayetteville, NC 28303, USA",Fayetteville,NC,299,http://www.applecratenaturals.com/,,,
gotncmilk@gmail.com,there,N/A,The Downtown Market,Butcher,(919) 349-6062,"325 Blount St, Fayetteville, NC 28301, USA",Fayetteville,NC,87,http://ncmilkman.com/,"gourmet market nice, might have pl can't tell",,
fishsales@fvprincess.com,there,N/A,Princess Seafood Meat Market & Kitchen,Seafood Market,(910) 859-8149,"3016 Princess Pl Dr, Wilmington, NC 28405, USA",Wilmington,NC,36,N/A,"seafood market, 2 stores",,
downingfarms@gmail.com,there,N/A,Downing Farms LLC,Butcher,(980) 622-8143,"1720 Kluttz Rd, Salisbury, NC 28146, USA",Salisbury,NC,9,http://www.downingfarmsllc.com/,"small farm, may be interested in private label",,
customerservice@bulldega.com,there,N/A,Bulldega Urban Market,Butcher,(919) 294-9715,"129 W Parrish St, Durham, NC 27701, USA",Durham,NC,230,N/A,nice looking place high priority - emailed in 24,,
contact@theunionexchange.com,there,N/A,The Union Exchange,Butcher,(980) 446-4411,"2022 New Town Rd, Monroe, NC 28110, USA",Monroe,NC,112,http://theunionexchange.com/,high priority nice farm - they host a farmers market there so may not want private label,,
butchershop@foothillslocalmeats.com,there,N/A,Foothills Butcher Shop,Butcher,(828) 357-9029,"111 Black Mountain Ave, Black Mountain, NC 28711, USA",Black Mountain,NC,504,http://www.foothillslocalmeats.com/,"small place, medium priority",,
bigbonesmeats@gmail.com,there,N/A,Big Bones Meat Market,Butcher,(252) 563-5105,"511 S Main St, Princeville, NC 27886, USA",Princeville,NC,27,https://bigbonesmeatmarket.com/,,,
baldwinfamilyfarms@yahoo.com,there,N/A,Baldwin Beef,Butcher,(336) 694-1620,"5341 NC-86, Yanceyville, NC 27379, USA",Yanceyville,NC,179,http://www.baldwinbeef.com/,medium priority worth emailing,,
asheville@chopshopbutchery.com,there,N/A,The Chop Shop Butchery,Butcher,(704) 910-1425,"2820 Selwyn Ave #160, Charlotte, NC 28209, USA",Charlotte,NC,20,https://www.chopshopbutchery.com/,,,
armstrong4mark@embarqmail.com,there,N/A,Armstrong Grocery Co,Butcher,(252) 638-1822,"1201 Broad St, New Bern, NC 28560, USA",New Bern,NC,242,N/A,"pictures are old, worth an email",,
americaschoicegourmet@gmail.com,there,N/A,America's Choice Gourmet,Butcher,(910) 264-1277,"4510 Northchase Pkwy W D, Wilmington, NC 28405, USA",Wilmington,NC,157,http://americaschoicegourmet.com/,looks nice medium priority,,
Alishaave@aol.com,there,N/A,The Purple Chicken Country Store,Butcher,N/A,"6164 Richlands Hwy, Jacksonville, NC 28540, USA",Jacksonville,NC,25,https://www.facebook.com/share/1TUwK4Erdk/,small farm stand good lead reach out asap,,
Alexs@shulermeats.com,Alex,N/A,Cedar Lodge Market,Butcher,(336) 476-6722,"237 Cedar Lodge Rd, Thomasville, NC 27360, USA",Thomasville,NC,490,http://www.cedarlodgemarket.com/,might want pl,,
